seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
7434	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7435	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7436	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7437	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7438	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7439	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7440	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7441	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7442	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7443	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7444	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7445	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7446	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7447	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7448	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7449	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7450	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7451	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7452	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7453	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7454	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7455	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7456	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7457	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7458	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7459	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7460	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7461	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7462	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
7463	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7464	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7465	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7466	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7467	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7468	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
7469	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
7470	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
7471	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
7472	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
7473	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
7474	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
7475	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
7476	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
7477	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
7478	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
7479	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
7480	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
7481	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
7482	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
7483	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
7484	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
7485	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
7486	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
7487	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
7488	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
7489	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
7490	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
7491	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
7492	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
7493	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
7494	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
7495	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
7496	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
7497	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
7498	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
7499	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
7500	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
7501	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
7502	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
7503	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
7504	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7505	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7506	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7507	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7508	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7509	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7510	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7511	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7512	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7513	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7514	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7515	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7516	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7517	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7518	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7519	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7520	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7521	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7522	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7523	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7524	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7525	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7526	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7527	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7528	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7529	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7530	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7531	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7532	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
7533	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7534	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7535	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7536	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7537	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7538	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
7539	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
7540	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
7541	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
7542	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
7543	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
7544	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
7545	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
7546	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
7547	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
7548	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
7549	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
7550	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
7551	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
7552	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
7553	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
7554	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
7555	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
7556	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
7557	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
7558	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
7559	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
7560	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
7561	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
7562	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
7563	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
7564	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
7565	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
7566	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
7567	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
7568	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
7569	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
7570	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
7571	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
7572	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
7573	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
7574	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7575	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7576	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7577	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7578	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7579	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7580	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7581	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7582	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7583	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7584	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7585	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7586	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7587	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7588	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7589	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7590	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7591	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7592	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7593	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7594	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7595	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7596	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7597	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7598	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7599	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7600	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7601	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7602	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
7603	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7604	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7605	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7606	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7607	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7608	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
7609	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
7610	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
7611	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
7612	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
7613	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
7614	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
7615	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
7616	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
7617	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
7618	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
7619	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
7620	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
7621	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
7622	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
7623	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
7624	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
7625	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
7626	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
7627	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
7628	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
7629	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
7630	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
7631	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
7632	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
7633	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
7634	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
7635	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
7636	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
7637	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
7638	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
7639	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
7640	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
7641	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
7642	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
7643	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
7644	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7645	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7646	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7647	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7648	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7649	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7650	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7651	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7652	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7653	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7654	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7655	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7656	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7657	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7658	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7659	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7660	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7661	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7662	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7663	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7664	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7665	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7666	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7667	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7668	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7669	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7670	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7671	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7672	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
7673	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7674	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7675	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7676	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7677	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7678	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
7679	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
7680	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
7681	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
7682	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
7683	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
7684	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
7685	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
7686	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
7687	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
7688	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
7689	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
7690	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
7691	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
7692	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
7693	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
7694	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
7695	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
7696	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
7697	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
7698	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
7699	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
7700	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
7701	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
7702	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
7703	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
7704	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
7705	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
7706	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
7707	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
7708	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
7709	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
7710	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
7711	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
7712	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
7713	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
7714	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7715	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7716	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7717	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7718	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7719	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7720	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7721	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7722	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7723	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7724	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7725	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7726	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7727	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7728	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7729	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7730	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7731	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7732	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7733	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7734	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7735	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7736	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7737	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7738	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7739	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7740	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7741	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7742	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
7743	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7744	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7745	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7746	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7747	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7748	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
7749	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
7750	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
7751	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
7752	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
7753	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
7754	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
7755	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
7756	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
7757	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
7758	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
7759	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
7760	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
7761	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
7762	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
7763	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
7764	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
7765	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
7766	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
7767	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
7768	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
7769	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
7770	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
7771	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
7772	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
7773	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
7774	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
7775	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
7776	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
7777	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
7778	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
7779	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
7780	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
7781	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
7782	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
7783	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
7784	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
7785	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
7786	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
7787	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
7788	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
7789	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
7790	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
7791	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
7792	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
7793	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
7794	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
7795	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
7796	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
7797	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
7798	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
7799	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
7800	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
7801	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
7802	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
7803	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
7804	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
7805	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
7806	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
7807	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
7808	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
7809	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
7810	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
7811	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
7812	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
7813	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
7814	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
7815	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
7816	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
7817	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
7818	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
