seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
10675	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
10676	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
10677	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
10678	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
10679	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
10680	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
10681	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
10682	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
10683	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
10684	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
10685	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
10686	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
10687	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
10688	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
10689	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
10690	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
10691	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
10692	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
10693	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
10694	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
10695	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
10696	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
10697	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
10698	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
10699	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
10700	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
10701	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
10702	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
10703	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
10704	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
10705	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
10706	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
10707	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
10708	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
10709	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
10710	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
10711	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
10712	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
10713	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
10714	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
10715	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
10716	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
10717	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
10718	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
10719	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
10720	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
10721	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
10722	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
10723	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
10724	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
10725	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
10726	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
10727	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
10728	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
10729	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
10730	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
10731	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
10732	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
10733	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
10734	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
10735	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
10736	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
10737	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
10738	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
10739	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
10740	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
10741	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
10742	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
10743	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
10744	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
10745	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
10746	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
10747	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
10748	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
10749	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
10750	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
10751	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
10752	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
10753	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
10754	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
10755	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
10756	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
10757	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
10758	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
10759	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
10760	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
10761	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
10762	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
10763	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
10764	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
10765	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
10766	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
10767	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
10768	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
10769	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
10770	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
10771	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
10772	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
10773	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
10774	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
10775	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
10776	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
10777	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
10778	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
10779	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
10780	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
10781	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
10782	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
10783	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
10784	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
10785	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
10786	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
10787	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
10788	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
10789	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
10790	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
10791	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
10792	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
10793	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
10794	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
10795	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
10796	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
10797	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
10798	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
10799	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
10800	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
10801	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
10802	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
10803	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
10804	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
10805	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
10806	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
10807	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
10808	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
10809	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
10810	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
10811	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
10812	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
10813	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
10814	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
10815	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
10816	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
10817	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
10818	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
10819	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
10820	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
10821	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
10822	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
10823	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
10824	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
10825	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
10826	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
10827	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
10828	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
10829	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
10830	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
10831	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
10832	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
10833	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
10834	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
10835	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
10836	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
10837	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
10838	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
10839	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
10840	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
10841	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
10842	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
10843	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
10844	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
10845	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
10846	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
10847	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
10848	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
10849	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
10850	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
10851	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
10852	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
10853	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
10854	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
10855	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
10856	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
10857	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
10858	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
10859	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
10860	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
10861	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
10862	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
10863	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
10864	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
10865	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
10866	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
10867	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
10868	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
10869	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
10870	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
10871	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
10872	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
10873	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
10874	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
10875	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
10876	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
10877	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
10878	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
10879	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
10880	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
10881	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
10882	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
10883	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
10884	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
10885	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
10886	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
10887	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
10888	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
10889	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
10890	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
10891	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
10892	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
10893	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
10894	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
10895	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
10896	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
10897	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
10898	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
10899	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
10900	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
10901	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
10902	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
10903	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
10904	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
10905	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
10906	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
10907	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
10908	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
10909	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
10910	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
10911	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
10912	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
10913	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
10914	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
10915	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
10916	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
10917	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
10918	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
10919	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
10920	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
10921	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
10922	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
10923	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
10924	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
10925	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
10926	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
10927	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
10928	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
10929	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
10930	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
10931	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
10932	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
10933	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
10934	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
10935	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
10936	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
10937	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
10938	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
10939	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
10940	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
10941	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
10942	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
10943	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
10944	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
10945	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
10946	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
10947	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
10948	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
10949	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
10950	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
10951	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
10952	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
10953	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
10954	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
10955	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
10956	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
10957	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
10958	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
10959	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
10960	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
10961	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
10962	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
10963	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
10964	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
10965	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
10966	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
10967	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
10968	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
10969	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
10970	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
10971	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
10972	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
10973	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
10974	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
10975	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
10976	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
10977	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
10978	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
10979	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
10980	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
10981	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
10982	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
10983	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
10984	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
10985	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
10986	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
10987	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
10988	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
10989	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
10990	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
10991	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
10992	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
10993	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
10994	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
10995	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
10996	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
10997	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
10998	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
10999	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
11000	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
11001	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
11002	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
11003	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
11004	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
11005	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
11006	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
11007	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
11008	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
11009	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
11010	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
11011	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
11012	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
11013	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
11014	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
11015	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
11016	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
11017	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
11018	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
11019	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
11020	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
11021	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
11022	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
11023	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
11024	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
11025	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
11026	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
11027	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
11028	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
11029	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
11030	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
11031	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
11032	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
11033	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
11034	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
11035	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
11036	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
11037	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
11038	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
11039	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
11040	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
11041	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
11042	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
11043	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
11044	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
11045	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
11046	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
11047	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
11048	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
11049	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
11050	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
11051	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
11052	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
11053	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
11054	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
11055	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
11056	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
11057	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
11058	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
11059	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
11060	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
